10000 40000
8685 5590 9
1717 7866 -14
4239 1438 -1
1582 8343 -3
8437 3075 -11
9875 4144 4
6105 1624 18
403 3158 -20
531 795 -8
5828 35 1
6124 3280 -13
2220 6029 -10
6143 9505 11
6028 397 1
1481 4175 7
6227 3757 -8
7844 4572 1
2856 4465 -6
9984 4737 -5
5120 655 -5
9612 3982 -9
5415 4642 8
8515 9335 9
5197 8148 -9
2182 7745 6
4924 9501 -7
7350 918 0
2914 6865 11
987 1856 -8
5629 4258 12
8588 4792 -2
2426 4107 -17
4178 3863 10
728 1106 19
8748 7782 -7
3033 3987 -2
9825 527 2
5613 8960 -18
6087 2199 15
8880 525 2
7956 8983 16
4999 3843 13
2036 9807 7
1556 1189 19
1989 5885 -10
5675 9585 -6
892 896 20
3610 9437 -11
5174 4358 15
5878 9142 -7
8413 6781 14
5181 6447 4
2268 3529 4
3679 699 18
5979 6637 20
1078 2483 -18
2346 3440 9
5187 9113 13
3929 7062 17
8960 3858 -1
5256 9473 -5
6167 0 -6
7849 5126 -8
617 5626 4
2392 6298 -10
5912 131 -14
4657 6967 6
7533 8862 2
6168 3868 -10
3729 8201 1
1934 4701 17
5551 9316 -18
9554 5079 -15
5344 1039 -4
2472 8921 -16
609 6598 -20
7819 866 -16
1539 5306 -12
8844 9635 13
5966 3846 1
9072 6788 20
6131 5289 -1
8240 7501 -14
772 6841 -19
9983 5150 -2
2068 6374 -11
1152 5013 2
9535 6814 -3
6112 3002 -20
8943 7994 -13
6991 6882 10
3868 3927 5
8283 8210 13
788 9322 20
9309 5494 2
5707 3019 18
4456 3937 -18
128 8284 -6
97 3397 6
1431 1304 -11
8083 5445 -19
6954 1486 15
1678 7051 4
2551 9401 18
1754 4485 -3
9683 1765 12
253 3479 9
2057 2415 -11
9369 8364 -9
3085 4982 -11
8233 7840 -17
2226 1130 -17
641 5115 -9
9040 4949 6
729 2805 0
3717 3132 -4
5901 1069 -20
714 8263 10
8634 9722 -18
4938 4645 -5
1753 4351 16
6033 7820 6
6059 7890 -7
6456 6349 15
4617 9166 -19
6302 8764 -6
8491 227 10
1465 4541 13
4702 2255 18
5504 6426 0
2267 4861 7
2362 5189 9
7013 7809 -6
6813 8461 -16
6466 3236 -13
6142 902 13
157 1394 -19
4839 6955 -16
3718 3442 13
6422 5237 -5
3881 5328 8
8063 3152 12
9410 9992 -18
4609 8497 13
735 1722 8
8887 4085 -13
3391 7909 -14
1318 9980 10
4696 5874 14
1193 2767 18
8206 3442 20
3783 2885 -11
6874 9721 -16
2329 6115 -2
837 8634 11
3990 9317 -5
9298 7003 -10
1622 6960 17
9241 3045 17
6941 927 11
6953 1498 -17
963 7792 2
7359 3316 -13
6777 8393 8
2828 7613 10
4436 8665 -1
2768 4379 -17
2649 4070 -5
4737 3708 3
2568 93 9
2680 1239 -1
3921 3598 -9
9403 5970 -16
7013 1400 16
4276 7517 -9
9535 8327 7
3145 8049 -17
1233 2957 7
5593 9903 -19
5199 8801 9
4020 1310 -10
9557 4035 20
6718 2155 14
7686 5547 -14
6672 8229 -19
6768 3532 7
594 3976 -5
9694 7906 4
3414 67 1
5339 9294 4
1997 2163 3
3501 8872 -16
2351 4443 5
8849 5214 -12
3647 1360 14
9632 3973 11
2191 5247 -16
424 4663 10
8365 609 -1
6408 3015 19
2124 7278 16
1562 877 16
3803 3912 -11
8099 4836 -11
1649 2973 20
9170 1044 -4
4486 6124 12
3707 2111 -1
4516 3919 18
1809 171 -7
1260 4645 6
541 8274 -15
6118 5023 -15
2645 292 18
5388 8459 -10
8304 3098 -12
2729 1618 -9
6390 3500 -9
2887 1150 7
8548 3133 3
8598 2529 -7
473 9819 17
7702 6150 16
2857 7111 -13
8937 4187 10
3181 825 0
1410 3833 5
5688 4779 -2
8981 9790 -5
1296 4056 16
4331 7338 -16
6699 7127 -14
89 4526 -14
6679 1322 -18
971 8189 -16
5452 3928 -8
1416 4876 1
580 1090 6
1215 802 12
971 4391 -14
9321 6497 -1
3427 8715 -7
9118 120 16
5572 505 -8
5358 402 -9
7106 1435 3
8178 2314 -13
1621 2989 17
2854 4557 6
9974 9688 9
9339 5442 8
5257 8236 4
2543 8073 11
9828 3706 10
1075 9836 -14
7359 4341 15
9163 5828 -10
3370 5150 -1
3810 9513 -1
652 2873 5
3405 4591 3
371 5776 12
814 4629 -9
6388 796 9
6956 681 13
2736 7389 4
6353 2945 -3
3494 8384 11
2189 3911 15
976 9160 5
4966 7743 -11
8155 5264 -13
647 5750 16
7943 6665 4
3462 7789 -2
9013 1065 -5
4778 576 3
2408 3983 11
4216 3239 13
9240 8726 -10
2456 4112 -10
8071 8499 -10
448 8932 7
6216 5755 -4
9547 3158 -20
863 3692 -10
1701 6373 -2
789 1068 16
9555 7053 -19
3295 4373 -5
2339 733 13
8364 6716 8
1770 873 13
3322 5678 1
1624 5486 19
8423 8667 -11
5755 4854 -2
4243 7010 6
7689 7411 15
6372 8866 -8
6842 6451 7
5602 4651 -4
8343 2072 -18
3662 1389 -20
666 6861 10
507 9961 -19
3660 5038 -2
9778 9158 18
4700 2156 15
2964 2292 -11
2451 5307 -13
3026 8429 5
8482 8460 17
8589 2123 15
4561 4548 3
1884 5382 6
4601 7503 -14
2021 5359 -12
1243 4936 -5
5345 5921 1
77 4027 2
2326 4490 7
7166 529 -4
182 1473 3
5571 2355 -10
9526 9190 1
4940 5912 11
72 9186 3
1238 978 6
2256 9280 -9
7588 8289 13
4060 2867 1
2299 7188 -15
4333 7091 -13
5998 2846 16
1005 5969 2
6530 1809 -14
528 9009 14
3250 1448 20
7018 381 19
1492 4951 20
4305 3878 19
4727 1818 -3
9892 2064 2
1614 8411 -11
5509 8735 -1
1873 1108 -19
9856 369 -9
5058 6322 -14
9375 6384 -12
1362 9488 -16
7347 9492 -19
4822 3501 -17
6931 4065 1
7758 1730 11
9234 7459 15
5232 4564 11
5417 6472 20
3047 9109 20
5822 5901 -20
6260 4933 -11
3651 709 1
723 6053 -9
3336 5886 -7
2641 107 -17
4590 4360 -5
236 2087 19
8460 6931 -15
5097 6534 16
9006 5786 15
6195 9166 17
9813 9599 16
6592 187 -12
540 2285 2
6335 7783 20
3627 2475 0
4265 2397 1
1588 2742 20
6564 8160 6
2013 8792 16
1942 5190 15
2924 1107 20
795 7585 -7
2362 5387 -7
5287 3629 5
3398 1567 2
3292 200 9
1155 8779 18
6513 4589 -4
1293 9787 -7
9955 6410 2
2742 9303 20
4921 2500 -12
836 6041 18
6323 4798 12
4628 8754 -13
7988 6948 4
4217 9692 -12
9410 1160 -19
8821 9528 -5
4476 1697 17
5226 7148 8
4943 2953 12
3493 9300 -2
5555 7563 0
6011 7574 16
7816 2359 -2
2446 4143 -17
6112 160 -18
5559 8619 -2
648 1138 19
4790 3833 -14
7658 3306 16
9017 7003 19
1588 9160 -15
4487 283 1
7391 9854 11
9489 9380 -14
8226 7980 8
1980 2826 4
8935 5309 16
8347 4769 -10
2935 8931 16
8931 2416 -15
9377 2562 -16
4079 280 -10
8532 2200 -9
3429 5081 19
9753 474 -5
7341 8018 8
2116 3433 -8
1492 9589 -9
6608 4432 1
1750 2207 -11
5395 4946 -18
1827 7166 -8
4197 7228 -16
2440 8663 -17
8683 7892 4
5376 6103 -9
2755 496 -13
5479 2229 -10
9159 460 -17
7586 2938 19
8390 7370 18
7797 4000 17
8025 7523 10
3416 7534 9
5555 1127 -3
7130 4889 11
9928 5902 2
3364 2629 -16
1366 4348 -17
4099 1554 5
3138 9018 -11
1644 685 -3
9046 5022 -10
5760 8385 9
4030 254 -17
3761 4538 -2
3048 8094 3
2459 6731 20
3250 7542 -6
7308 557 -7
8543 8686 -19
6676 5374 2
9366 2102 11
729 6573 -19
5164 2387 -9
3215 9552 16
3158 7626 -6
302 7497 -11
1527 8910 20
3649 6931 -12
989 6121 -20
2882 2060 17
4369 5185 19
8051 9380 -13
1734 178 18
1304 444 16
2317 3795 -18
2509 959 -10
9427 6378 -20
8391 3052 -9
8313 6951 -9
3684 6894 17
8314 9741 -3
2555 4316 -16
7056 8922 16
7568 3523 5
7480 1621 -9
7402 765 15
8321 3373 18
9925 4401 12
4895 1076 -11
4919 9506 11
9317 5673 16
5436 7973 3
1887 2665 -6
689 2027 -11
5849 4528 7
7779 4503 -11
5278 9692 15
5972 8654 7
8945 431 15
4161 3820 19
8443 5399 -2
1546 665 16
2098 513 12
3674 9363 10
935 855 -19
2535 6186 8
4535 1134 4
7487 6196 -7
3222 8144 -16
5492 4797 -12
8726 7032 -4
8236 4718 20
5967 9679 -8
3773 617 5
7693 6751 -11
1612 1085 19
2952 9658 -11
6230 9243 20
5795 7011 -16
6764 1073 -17
3931 6284 -6
9407 6515 -12
4470 5061 19
4021 5868 -5
1869 7989 -4
9174 6715 -10
8663 8118 7
4457 4712 -16
8984 6053 -4
9851 4840 7
2291 3278 12
8269 3944 -20
2521 2907 -12
4856 930 -7
1849 9779 11
6717 4692 -7
5511 346 13
779 9014 4
6419 8590 1
7806 4603 7
4286 7658 10
4608 9938 -3
4639 5684 -9
4847 6623 6
4178 4450 -17
2630 4960 -6
4748 182 -12
9666 4361 13
2908 2875 12
4244 1778 -13
8720 3334 -6
9750 1636 7
8493 6768 -12
2243 1249 9
3196 7544 3
7142 6397 19
280 2611 15
7418 956 -6
5587 103 15
4105 9956 -15
7160 9427 -16
8223 8260 -15
9241 2452 7
9969 5876 -6
4297 139 8
2279 2599 1
9766 1617 8
3610 5851 15
7752 3669 -1
1131 1611 9
318 5490 20
3274 1410 3
9400 3502 19
6182 302 14
7689 8771 -1
3983 4349 0
9065 8423 -10
2566 3902 4
9229 2698 8
9662 8898 -14
3689 446 16
2099 9026 0
2950 3054 5
6026 7700 -10
3969 6885 14
9621 3371 -4
3472 1076 1
4826 5173 13
3674 3152 9
2366 6992 -12
9260 5597 1
8839 7823 -3
8309 6672 -18
5600 7491 20
5107 5784 15
653 5010 -19
7044 5088 0
4996 4978 -1
1702 960 -14
8076 8990 -18
8695 160 0
7607 9700 -14
1770 3206 13
6328 146 5
6210 4992 20
200 3581 3
623 9223 3
7280 3587 16
8886 5093 -4
8041 1927 4
4397 3295 20
3595 2498 -16
4750 7762 -19
2819 5977 4
1121 8206 -11
7181 6538 1
3675 958 10
8450 9834 3
2625 106 -5
7678 2028 -3
8575 5294 8
981 2987 -9
124 8254 13
8722 6128 2
2260 6450 20
450 2472 -18
7772 7914 17
8479 3277 13
1859 5011 9
7651 4611 5
8494 8632 -12
6880 1629 -3
8130 1080 -6
2715 4163 -15
4207 2546 -9
6346 8829 -18
3315 9650 -12
4082 5444 13
3846 2601 19
5198 8819 -15
8452 4808 5
6819 9701 -7
4726 3073 5
4356 3363 -7
7390 1062 -12
7741 8470 -4
90 9443 -1
1502 5867 4
3808 3826 16
2231 5470 11
9005 922 -4
5135 2108 -20
7892 1075 -18
4958 2933 -8
5586 8764 20
2542 4375 9
7962 6943 -11
2669 7486 -15
5068 4247 12
1817 5205 3
6420 2916 18
4336 8362 15
7612 9722 -5
6384 1918 10
2817 964 10
4296 2350 -3
4097 7925 7
8214 323 -11
6169 5950 10
7726 4200 -11
837 1054 -14
9298 7623 7
5429 6914 -18
2479 7218 10
6233 7113 3
888 183 -7
6478 525 -2
7109 956 -6
179 6498 2
6753 4449 -13
1502 3416 -5
291 2972 -19
7503 4893 -19
282 6661 -10
607 3399 13
4261 8710 -15
1525 587 -4
180 9384 1
284 9053 -9
2644 2424 -6
5114 2543 16
1971 2639 14
8668 788 9
9359 3615 -13
6980 1926 -15
9373 8616 -14
4851 5211 2
2821 7724 1
7693 6671 5
7040 879 13
4781 4024 17
7220 4962 18
6474 8157 -15
8382 5320 18
951 17 8
1173 7001 2
2339 8408 -6
5135 9904 -15
7884 1482 1
3935 838 11
2636 6487 9
2406 8788 8
8266 1114 17
8236 7971 20
3474 8032 20
5419 5836 -4
1602 5394 17
8845 5094 19
966 6635 10
9113 488 2
5605 9708 -20
9520 1246 -19
1227 1216 -4
430 2734 19
5680 2539 11
7062 9781 12
9648 5098 4
2908 4710 1
7417 9860 -8
1843 3763 -9
7469 2673 1
8638 8363 -2
1678 8481 -12
9271 6739 -19
3442 9456 -4
1961 5572 10
6508 7827 -3
8449 3085 17
4683 7520 -16
1305 6706 0
6394 9906 -10
8091 6339 -9
568 4384 -3
5389 5220 -11
9401 1613 -13
3940 721 -5
3880 8038 -18
3111 1303 -7
4492 4467 -2
9652 5713 7
2884 8393 1
2239 9512 -2
6028 4025 -14
8752 6294 -15
8371 2939 -14
3878 8922 -1
3786 2797 -14
9373 9592 19
1517 6383 -13
7107 3968 -12
95 668 10
6931 4900 -12
3195 6666 -7
2194 3757 17
5014 3310 -1
6924 9429 -13
8302 2763 17
579 4171 8
5468 9916 0
5512 6514 3
230 3687 -20
5145 406 -4
5847 7612 -4
1943 5923 15
8041 6120 -19
772 7227 18
6574 5615 -16
762 9184 -15
2761 4999 13
4232 6001 -12
1118 2698 14
1946 3766 -12
6582 7716 -17
5641 4148 -6
819 7328 -2
1089 172 6
9131 9198 14
7825 6214 7
4882 5656 1
3347 800 -19
2399 4438 14
305 8433 17
110 8121 5
9032 5348 19
1481 1154 -17
7203 2580 19
6084 1166 8
2090 2853 4
6654 8038 6
3358 6799 16
4084 4203 -8
896 3383 -19
4767 4055 -3
145 5393 4
2311 5617 -1
5758 6268 -7
9112 754 19
6364 6663 1
1369 1178 -6
5928 7326 4
7018 185 11
3792 431 13
604 9350 18
4475 6857 -11
3051 328 5
8059 919 0
1688 323 10
7134 2460 16
8308 8779 2
1492 8881 8
3126 4767 11
6433 6658 6
6414 5922 -9
7040 5587 19
386 1739 0
4249 4861 -10
6808 6441 -8
4951 7589 -15
1658 4485 2
525 5449 3
6436 3171 0
7524 576 8
1642 1730 7
829 6830 -7
3468 6593 15
9643 4123 7
5838 67 -2
3729 4609 17
9806 3866 -8
6470 8169 6
7810 8232 3
9160 4778 -20
7666 844 -7
573 8511 -18
1615 4846 20
3649 3944 -10
1126 1036 18
7878 7343 -5
8099 9497 14
2421 4471 -16
9349 9718 -7
6256 3456 19
7644 4117 6
8833 5504 15
1831 1112 4
672 7988 1
8664 2156 -20
5032 4075 11
7324 6912 4
1395 5738 8
2921 8356 13
4193 637 -2
2686 4678 18
773 9812 -20
2315 3760 -16
3419 4130 -14
2068 7464 -6
6695 4482 1
828 4391 3
478 1975 20
8226 5822 4
3 3651 -18
5565 6935 -11
2828 8338 2
8477 5081 -4
470 6556 -10
3470 9092 -5
6398 693 -1
6354 1756 -20
7092 1977 14
2942 6801 -20
8278 1549 9
8376 4455 -11
6478 2888 7
5178 9205 -14
6724 4790 -10
7798 5211 6
4248 6203 11
73 7686 1
4740 7182 18
1879 7817 16
332 6531 -18
6541 4395 6
2007 5322 18
1817 7455 -14
358 2110 0
4829 1969 6
7539 4309 -9
3103 6975 -20
7599 1939 -19
6226 4577 -10
4932 7036 12
7872 5547 -5
5820 354 19
6212 5724 4
4889 8259 8
3175 372 -19
6261 6818 17
9490 5214 5
1595 4946 19
2698 8860 0
5064 5774 9
6965 1373 -17
934 2150 19
3436 8326 -2
7547 6310 15
9023 9016 4
1488 8347 4
6442 5949 5
1809 9567 -6
936 6805 -19
9694 2760 11
4387 3295 -1
3997 2162 15
4924 9545 -13
4134 5765 13
4151 4279 -10
6091 3763 13
6081 1997 0
2776 3888 5
8723 6376 -1
9020 8069 8
3100 5436 -7
7834 774 6
432 6718 -12
8017 72 -15
9051 2677 -7
9375 7507 9
9443 6910 9
3325 4271 -3
6671 9446 -6
4980 1083 9
2139 2831 -13
1958 3278 -11
4738 2030 1
4176 4878 20
5226 6811 18
5087 2723 11
7804 5790 -12
2052 1014 12
6635 6076 -18
4715 1094 -2
5288 1795 11
8247 2082 -11
113 6629 16
4056 7976 -13
7270 6764 -20
1584 2776 -9
2202 3186 -9
6697 9930 -17
9739 5585 2
1846 7413 -12
486 8347 2
9108 9602 13
1585 1736 3
3495 4464 -12
2350 1691 -12
5172 8605 -10
3462 2850 -15
9664 976 19
865 1709 -18
2945 190 0
226 8906 8
3092 206 13
3299 5530 2
4049 3631 -4
6487 1433 11
6239 5885 -12
1292 5482 -8
3809 3165 -8
3607 6117 2
8245 3011 -3
4034 6628 8
6916 7521 -4
9389 6278 15
2404 9859 1
1059 1321 -9
1866 9459 6
7994 5249 -14
8382 38 9
930 7772 1
2530 3342 -6
4322 165 -12
5219 4987 4
6143 3758 -9
6150 9927 16
9418 7715 -7
2656 4117 -10
4691 9573 6
9673 8301 5
4648 7203 18
7687 8476 2
3955 6242 1
6985 5244 1
5427 495 -15
9887 6371 -18
7876 41 18
4353 3407 -10
6710 5095 -2
4408 2514 -15
6196 3346 -15
4373 5122 11
1402 8116 2
2027 3057 -14
3190 9219 -17
5313 1070 -19
6981 6429 12
8404 5803 0
9115 253 -16
1873 2051 -5
7454 3270 19
7814 6047 -19
6912 8849 -10
8697 4234 -6
8575 3270 18
8521 4240 18
9408 3907 0
4633 7779 6
2198 8630 -12
6793 4250 -12
3653 6501 12
4401 7484 4
98 1124 -12
3765 154 -13
6343 5050 2
4105 3206 1
781 4788 7
2635 1468 -18
456 5903 11
2589 7498 -7
9537 6396 -14
4001 2367 11
8704 3877 2
3175 8965 2
2373 1740 18
6237 7199 6
7971 7837 3
7470 3296 -12
8750 5266 -1
698 2169 -19
9504 978 18
5694 1835 4
1662 3306 3
8357 4503 -14
4912 7675 -9
1370 7207 -5
6531 4014 19
2357 8927 -3
224 7826 14
3435 3608 -7
3763 8050 4
6051 9373 5
1486 8216 -14
268 6543 -2
8509 4747 -12
7019 4580 11
5626 4985 -1
9447 6149 -12
2237 9890 2
3284 2962 3
4355 6985 19
965 1569 4
6727 875 3
8507 8504 3
790 8620 14
4791 3773 -10
7301 1481 -11
6882 7282 -2
9709 9331 -7
1550 3301 16
2489 69 12
5099 6355 11
8545 3904 -9
7322 7236 5
3788 7021 2
2194 7155 -12
9948 9248 -8
3798 5096 12
5850 1082 -9
1632 1435 3
5148 7713 15
831 6247 -10
2838 8823 18
6057 4038 -14
745 4030 -4
6809 5797 19
4846 2218 -2
4589 6992 20
763 9680 14
8123 8393 -14
6469 4129 1
3354 2600 11
5342 3435 -15
5346 2377 -13
6251 1503 -4
8393 276 -3
7858 1193 -7
3785 3980 -13
3275 195 -1
760 4310 -19
6272 9319 10
2094 3922 -7
4221 1770 -10
4847 8361 11
8678 5387 20
5466 9404 7
9213 3714 -5
2555 8056 -14
7608 2333 -19
9303 5016 10
1006 7468 -15
6607 4335 -5
828 4306 0
3263 5403 -1
3134 7344 17
1020 8429 -1
2627 8981 18
7453 6872 -8
1120 8645 -1
4497 3708 8
4369 1422 13
1149 1976 -5
1583 4608 -9
2473 1601 -17
9247 2321 -14
7273 3713 -20
7897 9431 13
4253 8276 0
7239 6012 4
3228 8019 -14
3414 8028 -14
8013 7279 15
7666 5253 -2
8749 8344 -9
5530 238 14
4093 2160 4
5232 6495 -3
6213 624 -18
3438 5197 -15
1938 8786 -15
3854 871 18
797 5893 20
2124 7950 -6
7802 1653 -14
1480 7856 -18
3772 2633 12
8859 4818 -9
5742 2973 18
563 9907 6
7531 8673 -15
3806 5762 -8
9389 7510 -6
5324 8239 -8
8283 1425 -13
4864 7845 -3
9574 1338 3
7839 5632 2
2162 3916 18
8440 1483 -17
8460 8889 16
1937 358 12
5318 4018 -18
4133 8521 18
8182 1557 15
7274 8843 1
266 5011 12
3505 9142 19
7403 2749 -5
9816 2576 -18
8498 8626 12
4817 6090 -11
9750 8035 20
7165 6462 5
6743 581 8
8386 9279 -14
1850 2018 -19
9019 4382 10
9295 5888 4
4250 9602 7
491 2769 14
5084 2808 19
7408 7861 4
8956 3278 17
5475 1173 12
7853 1978 -2
1899 5274 -6
6013 1624 -16
2363 1811 13
1781 7097 3
8343 938 18
494 9838 -17
2506 6075 4
3680 1172 3
9253 5467 -6
7722 4023 -16
9450 6885 -12
7810 9279 -9
3799 1850 6
5340 9836 1
4470 9493 -10
7007 6569 12
7391 8051 -12
2335 1710 2
4692 7331 -5
5003 7588 4
3837 2411 -20
7171 1326 13
9143 9581 4
8072 4971 -20
5623 3727 -18
2867 1566 -13
7482 5045 -18
4307 1492 -15
4739 3300 -5
1133 8359 5
7021 4494 -5
1089 2980 20
682 5449 -1
8637 3363 19
9351 2692 2
2664 3164 -20
6364 1965 20
1500 1427 11
433 7207 -8
2320 2929 8
2941 189 -3
9924 6870 -1
2143 5218 -5
8626 9733 -18
161 8507 -1
334 7537 -3
7558 5194 -3
2673 9792 -5
2563 6713 9
7337 4171 15
4214 7269 -1
7892 2116 -14
6737 9095 3
9312 9002 8
4460 4124 -11
6655 1109 -6
6921 5797 -6
4956 2263 2
4328 3619 -19
4304 1180 15
3060 8848 -5
1041 1633 -16
5042 2069 8
6615 1059 -17
8769 1308 20
6326 3955 -5
2640 3221 8
7594 444 3
982 5724 12
8543 1166 1
3825 2990 14
1239 2401 -11
9983 2870 6
3080 2272 13
3947 479 -3
4949 3884 20
5880 1030 13
8220 9585 -19
4881 7143 -2
2707 1079 18
8928 217 -17
6943 1258 -5
1244 9322 12
8271 3877 18
9273 1359 4
462 5404 8
7076 681 -2
456 1897 0
169 2805 -7
7238 9294 -1
1022 846 13
4391 733 -17
3668 1082 16
4948 8061 9
7233 8650 5
4910 251 -6
6394 7758 -6
4897 7513 -9
3939 3270 -17
6933 7509 17
7996 7700 -16
1204 7157 4
8320 4343 14
7706 1353 17
6278 7233 -6
7822 1985 0
5016 1685 0
5813 2256 20
9390 9746 -4
611 9084 -6
6333 8296 -20
8506 6948 -13
7582 51 4
3966 3152 -9
4060 9798 15
9695 8025 2
2744 5010 -14
7 9638 -13
7357 7426 8
4183 7987 -6
9127 3616 9
9350 4949 2
1117 4342 15
5575 391 11
4114 9148 4
3972 620 9
9164 3630 7
9456 5789 -13
8096 2455 -13
5688 5936 2
8315 5826 -1
8877 526 13
2425 9586 -6
8195 9247 2
4557 7524 20
4212 910 -19
945 1434 14
8541 1916 14
8106 2097 11
6113 1693 -17
7901 1524 -14
3619 8446 -7
4307 8178 15
8996 2050 10
3876 8600 8
342 1903 12
6288 6712 -14
9971 337 8
8054 9052 -10
8315 9890 -8
5159 9737 11
1246 2630 -2
3709 4653 -9
2600 7102 -3
759 7271 11
8211 9508 -3
7716 9140 -5
5315 6022 -6
7804 6719 -16
1750 3560 -20
8696 70 19
4230 6029 13
3361 4241 -4
3823 5132 -19
4535 164 17
6651 9173 -1
2842 7026 19
1803 5724 -13
4049 2085 19
8427 1275 -4
5459 4978 14
9434 1299 -17
5502 8720 -3
7179 8706 13
1461 7552 -16
6409 1313 -6
7540 5619 16
4532 769 18
1038 5420 2
3116 2638 5
8835 8027 -12
7578 2488 -17
7333 7918 -6
3984 7925 9
8851 83 10
1009 2128 9
1420 1769 11
8357 4109 -2
5723 7028 14
5873 4734 9
6463 3337 19
4015 4959 -7
7912 7774 15
3924 6315 1
5388 8509 -12
8161 4458 -9
7121 3439 9
6291 9756 -10
4571 4951 -10
2690 6947 -17
2363 8103 7
7464 893 9
7853 9924 13
691 4488 16
1356 7348 -20
6618 1000 17
3398 9306 18
5051 7416 -10
9768 5982 -18
9014 7874 -17
2218 6401 -10
7162 899 -10
8428 3529 -11
6534 2533 -18
3520 6528 -19
7192 1429 -19
3306 2785 10
7404 2747 14
7885 3734 -1
5102 7077 10
9632 1802 -20
6499 1804 7
5956 8828 -2
2708 6664 14
8449 2017 11
7048 385 18
8869 6670 -1
5735 9755 5
5259 6399 16
741 5211 12
6767 8740 -11
5660 9371 15
4152 1196 15
3964 5655 13
6320 3504 -11
2017 5803 -12
4148 45 15
3230 6959 -4
3892 3734 15
1852 2823 6
2193 6571 5
9233 9438 9
4081 3437 -4
7834 1394 0
7230 7805 -6
9682 1466 15
5569 753 -19
1414 6790 16
8225 6872 -10
5803 7251 5
3062 1645 16
1709 11 -8
8931 618 9
6353 952 16
8833 7181 -9
3966 1971 -13
3036 8178 -5
106 9912 -12
1870 9614 -11
6274 2201 7
6637 1175 -19
9139 4331 -1
3972 3794 0
2607 2634 5
9641 5861 3
3550 6709 -17
839 839 -17
3846 3389 18
9611 9358 -19
6062 365 -1
8151 6666 14
6544 972 -20
6543 5729 -16
9214 7975 -20
8479 4109 -13
3270 9273 -8
3476 1965 -16
4355 7074 -15
5543 554 -14
9734 8803 8
1541 6157 13
6963 5135 -11
4537 3637 18
4950 6936 -11
9961 6094 8
480 7147 -15
1646 4606 -2
8595 4011 -13
3108 944 -20
9541 7840 0
5268 6154 -8
8496 4484 -8
3055 7382 0
9630 1820 18
922 6209 1
5115 2759 4
9655 6636 -15
8182 4049 -15
7572 6645 8
7723 4167 18
2433 6096 3
1634 6122 -1
7583 8962 3
2491 2945 1
3246 1123 20
3293 1715 4
8246 4771 20
9672 5983 -15
4407 2283 11
8541 5438 19
5262 6037 -20
8660 5099 1
3946 1296 -6
9954 184 15
6528 2335 -13
2708 7647 -13
4232 6701 4
2933 7599 -17
6382 7275 -8
6665 8644 14
1873 8166 -16
6663 2615 -7
2293 3700 2
2061 3848 -7
7008 3466 10
7472 2271 -10
1923 3958 12
2613 7691 -10
4190 9344 0
2890 6342 18
2627 1674 18
4865 7923 10
7292 7059 -9
5574 2150 4
2737 6487 -18
2125 1185 7
802 8979 -19
6639 5939 15
2276 1337 17
4311 686 -18
3843 7889 14
8905 4877 15
488 6421 2
9139 2618 7
841 6206 -10
5096 6453 11
6499 89 7
4411 313 -10
7378 4465 4
2046 6327 -18
591 6061 2
7946 2128 16
8515 1500 -17
2090 7150 10
5199 8243 8
6954 3868 -2
323 5124 15
1160 4179 -18
7692 6660 -17
8329 5391 6
1733 4596 -13
3594 2853 -2
9749 4419 10
6934 5258 6
1713 57 18
3241 7227 -2
2342 8638 -7
4964 4012 -19
4292 7066 20
8382 6735 -7
6859 940 -6
6113 2228 4
7742 8944 13
4755 5722 1
2155 1214 10
7706 3115 -9
3070 1709 -8
5516 2085 -15
2433 6274 13
1743 3120 -5
7036 9126 14
5122 8115 -9
8608 7965 0
6420 5038 3
3736 6463 -4
8639 5252 -10
4769 2741 -1
4265 2076 -12
3128 4591 10
4339 2961 -6
3010 1348 -10
5392 2565 15
6916 9230 14
1105 3744 -9
615 7704 9
872 6527 -10
7737 5346 -10
3194 3690 -8
8700 3817 -8
5879 1808 3
6300 8259 -11
1536 4652 17
4090 7190 -12
9194 1222 3
683 2698 -7
1998 2713 16
9680 4153 -7
2147 4836 4
523 1639 9
9437 3650 -3
9046 7364 9
9630 2661 5
9236 9662 -1
9711 9063 -10
1992 6030 -10
2470 5774 -8
5775 3506 17
374 1818 19
8341 268 1
6625 1636 0
1340 9151 8
6983 4965 -17
6921 6301 14
184 7069 15
4138 214 -17
1887 5004 17
8059 4456 -7
182 1631 0
2206 7542 -6
3361 704 16
4208 7508 -12
7432 7416 -12
1250 5325 -17
1880 1232 19
865 273 17
8964 1574 -10
824 4242 3
3984 2568 18
6777 5774 0
4302 2008 -20
6277 4564 -14
5400 393 19
3232 5194 -9
7494 1300 -19
3023 8135 -3
7871 1339 19
7576 3022 20
284 2852 5
2443 8517 0
1538 4320 2
413 2185 -9
8471 8071 14
64 2497 -11
4961 5769 6
6157 7472 0
1598 8228 13
3061 8325 -16
4268 3597 -10
7352 8613 1
6090 9317 4
8449 6448 -12
7892 8655 -19
1581 9713 -16
5618 8139 3
7533 8080 12
247 2750 -8
6398 8541 -17
370 3012 -12
8023 7559 12
8678 4210 -4
4846 1618 -19
9917 8247 14
9242 7671 -1
1152 5495 4
3239 2194 10
8699 6114 -11
9363 161 8
1745 5274 -8
9243 7439 15
7943 8583 16
5452 7003 -17
4763 391 -9
1830 5467 12
7129 4468 -1
5713 3601 16
1662 6507 -11
