10000 40000
5221 6587 -17
5221 7228 -9
5221 8209 -9
5221 9103 -1
5221 9353 9
5222 3312 4
5223 1123 2
5223 8880 -20
5223 9006 9
5224 2552 -10
5224 3174 -3
5224 5123 2
5224 9809 13
5225 1080 7
5226 1861 8
5226 5016 15
5226 6811 18
5226 6857 18
5226 7148 8
5226 8407 4
5227 4615 -14
5227 5487 -5
5227 7564 -6
5227 9605 -13
5228 1224 18
5228 2792 8
5229 3515 -20
5229 7079 -12
5229 8108 18
5230 4202 15
5230 6244 12
5231 3068 10
5231 3411 19
5231 5085 5
5231 6830 -4
5231 7161 -17
5232 1287 -9
5232 1468 5
5232 2124 -9
5232 4564 11
5232 6495 -3
5233 707 -11
5233 814 16
5233 3942 -17
5233 8219 -13
5233 9121 -10
5233 9181 -18
5233 9294 -6
5233 9530 -9
5234 161 1
5234 759 15
5234 5249 -10
5234 9583 8
5235 521 7
5235 5370 -2
5235 8232 2
5235 8795 16
5236 7496 4
5236 9653 -7
5237 964 17
5237 4243 -8
5237 9125 17
5238 971 2
5238 1876 -13
5238 3424 -13
5238 9284 -15
5239 1278 13
5239 4939 6
5239 7183 -19
5239 8265 13
5239 8433 -12
5240 4 6
5240 253 -16
5240 1314 15
5240 1453 -4
5240 4608 -10
5240 5166 -8
5240 9229 -4
5241 1408 -7
5241 4013 10
5241 6556 20
5241 7147 11
5241 8864 -10
5242 963 13
5242 5924 -6
5242 7829 20
5243 5626 11
5243 6402 16
5243 7890 12
5243 8182 16
5243 8405 -7
5244 415 7
5244 3117 -5
5244 4381 -6
5244 5938 16
5244 6104 -3
5244 6797 12
5244 6864 -2
5244 8935 -15
5244 9662 13
5244 9672 -19
5245 852 -11
5245 2470 -4
5245 4747 19
5245 4815 -11
5246 5269 -15
5246 5816 1
5246 7498 15
5246 7623 -5
5246 9407 5
5247 219 3
5247 3159 8
5247 5306 5
5247 7525 9
5248 1808 -12
5248 3238 2
5248 3398 -14
5248 7865 3
5248 9907 5
5249 3438 -1
5249 3475 5
5249 6379 16
5249 6424 -20
5250 704 7
5250 5583 4
5251 748 20
5251 3817 15
5251 7957 -1
5251 8389 1
5251 9076 -5
5252 6399 -2
5252 7018 -7
5253 251 -4
5253 920 14
5253 5513 2
5254 2283 13
5254 2977 12
5254 8521 15
5255 752 -13
5255 1039 1
5255 1108 18
5255 1160 20
5255 1983 -15
5255 1992 -10
5255 2757 -10
5255 4200 20
5256 268 -19
5256 283 7
5256 5333 -13
5256 9473 -5
5257 1036 20
5257 5166 -17
5257 8236 4
5258 2606 13
5258 6096 -7
5259 517 -20
5259 1480 -12
5259 6399 16
5259 9284 -8
5260 961 -12
5260 1380 17
5260 1643 -6
5260 3421 -7
5260 5656 -4
5260 6066 2
5260 7855 20
5260 8481 11
5260 8505 -11
5260 8741 5
5260 8903 17
5260 9571 -4
5261 4651 16
5261 8728 16
5261 8884 19
5262 5964 18
5262 6037 -20
5262 6269 -19
5262 8238 -15
5263 670 10
5263 3879 2
5263 5091 -20
5264 5556 3
5264 8684 -1
5265 2300 6
5265 3498 1
5265 6160 16
5266 572 -4
5266 8030 6
5267 8005 -9
5267 8272 -14
5267 8703 -6
5268 4908 5
5268 4952 15
5268 5023 7
5268 5913 2
5268 6154 -8
5268 6528 0
5268 8462 12
5269 3595 -17
5269 7264 -19
5269 8873 -12
5269 9025 9
5270 5371 4
5271 1529 -20
5271 2157 -1
5271 5608 -9
5271 6591 -10
5271 8320 2
5272 466 0
5272 2349 8
5273 3939 0
5273 3958 -16
5273 8376 -20
5273 8716 -8
5274 8062 -4
5275 825 -11
5275 4053 -9
5275 4963 -1
5275 5441 -16
5275 6271 -16
5275 7472 5
5275 8006 -1
5276 1047 -15
5276 1310 10
5276 9438 -12
5277 7153 3
5277 8710 18
5277 9859 -13
5278 6445 -17
5278 7069 15
5278 9692 15
5279 3602 4
5279 4535 15
5279 7909 8
5279 8721 -11
5279 9698 15
5280 3031 -14
5280 4926 -1
5280 6403 5
5281 1016 18
5281 1773 6
5281 7527 4
5281 7813 16
5281 9522 9
5282 3986 -17
5282 6745 0
5282 9129 5
5283 414 16
5283 565 6
5283 4295 9
5283 5968 -6
5283 6332 3
5283 9717 -6
5284 2965 -15
5284 3116 -6
5284 3923 4
5284 4373 16
5284 8998 18
5285 683 11
5285 2986 -20
5285 5027 2
5285 6901 -3
5285 9775 -1
5286 187 17
5286 3342 9
5286 3856 -5
5286 4259 -10
5286 7310 -16
5286 7499 9
5286 7941 6
5286 8333 -7
5286 8915 2
5287 590 -16
5287 638 -4
5287 2260 10
5287 3629 5
5287 7283 -20
5287 7347 3
5288 1795 11
5288 4099 -17
5288 8657 -8
5289 2253 -3
5289 3157 17
5289 5823 2
5289 9050 -9
5290 5108 19
5290 5797 20
5290 5826 1
5291 3163 13
5291 3294 -14
5291 5725 3
5291 5914 -18
5291 6458 -10
5291 8466 -17
5292 2066 15
5292 3907 -20
5293 1168 -8
5293 2559 9
5293 3287 -2
5293 4822 16
5293 6108 -6
5294 1863 0
5294 5621 2
5294 7659 -14
5295 4496 -2
5295 5315 17
5295 7843 3
5295 9274 -19
5296 2763 -19
5296 6659 -4
5296 7386 9
5296 7400 8
5296 8990 -18
5297 4266 18
5297 4698 20
5297 5401 14
5297 5966 -20
5297 7473 3
5298 44 -13
5298 237 5
5298 1601 -6
5298 3494 9
5298 6958 18
5298 8319 -14
5299 3689 12
5299 6908 1
5299 7907 -11
5299 7959 11
5300 3065 8
5300 3698 -7
5300 3908 -1
5300 6287 -4
5301 6174 12
5301 7965 15
5301 8230 3
5301 8902 -11
5302 4479 10
5302 5828 11
5303 283 15
5303 1073 -16
5303 1539 7
5303 6867 -8
5303 7066 -8
5303 9698 15
5304 2288 15
5304 7359 -7
5304 8697 -18
5305 1145 12
5305 3661 6
5305 4862 -15
5305 6053 -2
5305 7360 6
5305 9829 2
5306 785 -1
5306 8542 -9
5307 1846 2
5307 4440 12
5307 6415 3
5307 7256 -13
5307 8861 20
5308 1471 7
5308 4139 5
5308 8676 11
5309 2423 19
5309 4971 -19
5310 7243 -4
5311 2374 -13
5311 9396 7
5311 9678 -19
5312 2222 -4
5312 4624 -16
5312 5036 18
5312 5538 12
5312 9126 -18
5313 1070 -19
5313 3077 -3
5313 7030 2
5313 9373 -12
5313 9863 12
5314 1254 -19
5314 6655 -7
5314 7565 -16
5314 9790 17
5315 471 12
5315 2376 -14
5315 2629 -12
5315 4628 -2
5315 5133 -9
5315 5380 -12
5315 6022 -6
5315 6495 -12
5315 9423 8
5316 8089 -10
5316 9631 -16
5317 2255 5
5317 7585 16
5317 8791 -4
5318 1128 -13
5318 4018 -18
5318 5247 -10
5318 5836 13
5318 7695 4
5319 1525 16
5319 4221 14
5319 5100 15
5319 5993 -9
5320 665 -9
5320 917 13
5320 3841 -10
5320 6294 -13
5320 8099 10
5320 8199 13
5320 8349 -14
5320 8671 -6
5321 174 1
5321 3820 -15
5322 3917 -15
5322 7334 0
5323 7586 -10
5324 2435 6
5324 5961 -18
5324 8239 -8
5325 141 9
5325 4757 15
5325 7173 5
5325 7197 -2
5326 3104 -1
5326 6656 5
5326 7025 -3
5327 1227 -10
5327 7164 -5
5327 7506 15
5328 3076 10
5328 4706 -15
5328 6691 -7
5328 8155 -4
5329 97 11
5329 3483 20
5329 4194 -18
5329 4749 3
5329 7525 -11
5329 7904 1
5330 2238 18
5330 6795 -14
5330 9650 -13
5331 1425 9
5331 1565 3
5331 1900 -5
5331 7783 20
5332 1356 -11
5332 9039 13
5333 1860 9
5333 2410 -10
5333 5191 6
5333 7354 6
5333 7880 -1
5333 7914 20
5333 8656 -5
5334 7429 20
5334 7845 -7
5334 9728 10
5335 7491 7
5335 7733 5
5335 9871 17
5336 1855 -19
5336 1906 13
5336 3040 -12
5336 4457 15
5336 5202 9
5336 5265 13
5336 5365 -3
5336 8504 6
5337 1308 -3
5337 1787 16
5337 3393 5
5337 9239 -19
5338 165 10
5338 6213 -2
5338 9151 17
5339 3535 -12
5339 7340 18
5339 9294 4
5339 9834 16
5340 43 -10
5340 1205 -14
5340 3097 -18
5340 6151 20
5340 7285 -2
5340 7297 19
5340 9836 1
5341 2471 5
5341 2938 -7
5341 3829 19
5342 3435 -15
5342 6531 -11
5342 7146 0
5342 8086 -12
5343 446 18
5343 785 -17
5343 1804 4
5343 4776 14
5343 5899 3
5343 8723 -5
5344 986 2
5344 1039 -4
5344 6861 7
5345 1553 10
5345 1707 19
5345 3707 -15
5345 3811 2
5345 5255 -17
5345 5879 14
5345 5921 1
5346 1619 -4
5346 2377 -13
5346 5627 -5
5346 7952 20
5346 8853 -7
5347 5624 8
5347 8599 18
5348 1411 1
5348 8824 -8
5348 9403 -17
5349 1151 -1
5349 2140 -8
5349 3790 3
5349 8300 14
5350 1390 8
5350 3515 -16
5350 7210 -5
5350 7857 6
5350 8458 18
5351 448 -6
5351 630 17
5351 1014 -10
5351 1700 15
5351 1797 6
5351 3314 4
5351 4280 -16
5351 5813 17
5351 7186 -17
5351 7599 -14
5351 8617 0
5351 8700 13
5352 6791 4
5352 6858 -20
5352 8250 15
5352 8270 -1
5352 9461 -2
5353 3553 13
5353 4982 17
5353 6371 -18
5353 9631 10
5354 440 -10
5354 6702 -8
5355 783 20
5355 8855 17
5356 2562 1
5356 5124 15
5357 1698 4
5357 8942 -2
5358 402 -9
5358 656 12
5358 897 1
5358 1629 6
5358 4342 4
5358 7715 -16
5359 2863 -16
5359 3038 15
5359 6763 -11
5359 8795 -3
5360 3793 10
5360 4566 3
5360 8277 0
5360 8463 19
5361 59 12
5361 4413 -20
5361 7582 -17
5361 8839 -20
5361 9020 -2
5361 9828 -14
5362 1819 -15
5362 2224 -6
5362 3433 8
5362 4576 -18
5362 9387 -14
5363 195 -11
5363 1737 15
5363 3814 -20
5364 7183 -5
5364 8752 -7
5364 9413 -2
5365 1629 -15
5365 3623 14
5365 8741 2
5365 9557 10
5366 3566 -18
5366 4963 -6
5366 9220 8
5367 2643 -9
5367 2699 11
5367 3884 -11
5367 8956 -13
5368 40 6
5368 514 1
5368 660 -5
5368 1128 11
5368 1229 -3
5368 3873 -13
5368 5206 9
5368 6684 6
5369 930 -12
5369 4286 19
5369 5598 -8
5369 5645 -18
5369 8655 3
5370 1368 19
5370 2063 -19
5370 4617 -12
5370 7759 -14
5370 8685 4
5370 9802 -18
5371 318 -17
5371 428 10
5371 1958 -20
5371 6690 -15
5371 7140 0
5371 8051 9
5371 8365 4
5371 9826 -4
5372 531 11
5372 5018 18
5372 9150 3
5373 3643 -6
5373 4616 -19
5373 5014 6
5373 7367 10
5373 8070 4
5373 9787 2
5374 2884 15
5374 3471 -3
5374 3772 -8
5374 6081 -11
5374 6463 -17
5375 1392 -13
5375 3194 8
5376 3074 18
5376 5855 -5
5376 6103 -9
5376 9219 -19
5376 9805 -20
5377 1170 -11
5377 3254 5
5377 8950 10
5378 1879 -16
5378 4269 -16
5378 6363 15
5378 7871 9
5378 8387 -8
5378 8649 -5
5378 8685 4
5379 3375 3
5379 4380 -7
5379 4900 -17
5379 5131 8
5379 5865 19
5379 7547 -15
5379 7863 5
5380 1849 8
5380 6696 -16
5380 7593 -6
5380 7658 -11
5381 225 4
5381 4678 -20
5381 6088 -20
5381 6573 -16
5381 8102 14
5381 9756 -17
5382 3280 -8
5382 6104 18
5383 1404 -14
5383 1500 -5
5383 3727 -17
5384 220 13
5384 1467 -5
5384 5920 -19
5384 9957 -13
5385 2236 17
5385 6272 20
5385 8176 19
5385 8752 -13
5386 9367 0
5386 9749 7
5387 1972 -15
5387 2639 -8
5387 3345 15
5387 7571 -8
5387 9695 19
5388 2605 -17
5388 3685 1
5388 7642 -4
5388 8459 -10
5388 8509 -12
5389 136 -10
5389 4814 -9
5389 5220 -11
5389 6158 -8
5389 7031 -6
5389 8090 14
5389 8680 -13
5389 9549 9
5390 3094 13
5390 3346 -19
5390 5822 -12
5390 6270 17
5390 8024 -1
5390 8987 -6
5391 1091 -9
5391 3941 11
5391 9276 -3
5391 9809 10
5392 2565 15
5392 6504 -6
5392 8298 -19
5392 8758 16
5392 8910 -1
5392 9052 15
5392 9394 -12
5393 1453 -6
5393 2303 7
5394 418 -5
5394 9949 -15
5395 3086 9
5395 3366 -15
5395 4946 -18
5395 5726 -5
5395 6401 -8
5395 7515 2
5395 8017 9
5395 9584 18
5396 2307 11
5396 2810 -14
5396 5619 -2
5396 7875 -10
5396 8330 -5
5397 1309 10
5397 1413 -7
5397 2192 8
5397 6287 -13
5397 7307 -9
5398 2069 0
5398 2218 -12
5398 7148 -8
5398 9039 -16
5398 9530 -13
5399 8475 2
5399 9037 5
5399 9113 -1
5399 9308 -6
5399 9743 6
5400 393 19
5400 642 14
5400 1924 -12
5400 2043 -15
5400 2086 -8
5400 2495 -7
5400 4053 -18
5400 4232 -20
5400 7843 -11
5400 8487 2
5401 241 6
5401 7970 5
5401 9740 7
5402 3296 13
5402 4040 4
5402 5470 -8
5402 7843 -1
5402 8380 13
5403 212 -9
5403 7366 3
5404 356 -11
5404 2476 -8
5404 4136 -16
5404 7171 -8
5404 8356 1
5405 1720 -18
5405 5823 5
5405 5917 1
5405 9680 18
5406 421 -7
5406 6119 -3
5406 7316 13
5407 1887 -3
5407 3361 -3
5407 3476 -5
5407 8333 10
5408 4272 17
5408 6339 -4
5408 7138 -11
5408 8567 12
5409 410 20
5409 2895 4
5409 2896 3
5409 5756 15
5410 6568 -13
5410 9823 15
5411 130 8
5411 142 1
5411 7098 10
5411 7787 -15
5412 2397 -3
5412 4714 -20
5412 6313 0
5412 8008 16
5412 9166 -15
5412 9705 7
5413 1563 -18
5413 2440 -2
5413 2528 9
5413 3160 8
5413 3419 15
5413 3543 -11
5413 4556 18
5413 5795 -18
5413 8423 18
5414 2214 8
5414 4147 -18
5415 780 -5
5415 2017 20
5415 2046 -2
5415 2484 9
5415 4251 -13
5415 4642 8
5415 6654 -11
5416 2110 18
5416 3889 -17
5416 4317 -6
5417 3551 -11
5417 3743 4
5417 6006 -11
5417 6472 20
5417 8934 3
5418 986 -5
5418 2588 -2
5419 487 4
5419 615 -15
5419 1537 13
5419 3987 11
5419 4125 -18
5419 4173 -14
5419 5557 17
5419 5836 -4
5419 6378 -10
5420 265 15
5420 4047 -1
5420 4321 -14
5420 4420 15
5421 2424 14
5421 2572 17
5421 7885 3
5422 1308 5
5422 6876 -17
5422 7646 7
5423 2201 -20
5424 2204 3
5424 3087 -6
5424 6964 9
5424 8262 16
5425 575 -10
5426 235 -11
5426 2605 8
5426 3030 -20
5426 6001 8
5426 6832 -1
5426 8257 -7
5427 495 -15
5427 2849 -18
5427 4271 3
5428 1544 -19
5428 4336 18
5428 4745 -12
5428 5640 7
5428 6938 -3
5428 7863 5
5428 8995 2
5428 9260 -9
5428 9368 -6
5428 9606 11
5429 1778 -9
5429 4774 12
5429 6914 -18
5429 9302 -9
5429 9405 0
5430 1604 11
5430 4204 -8
5430 7157 17
5431 34 18
5431 1478 2
5431 3334 4
5431 4749 16
5431 5134 3
5431 6126 -18
5432 187 9
5432 1368 -13
5432 6803 -9
5433 3198 5
5433 4495 18
5434 80 -2
5434 3305 13
5434 4323 -5
5434 4639 2
5434 6653 -9
5434 8111 -5
5434 8425 -18
5435 159 13
5435 2436 5
5435 8028 -12
5436 4522 -7
5436 7973 3
5436 9261 0
5437 2182 -11
5437 6059 15
5437 8362 16
5438 1613 -6
5438 4450 -17
5439 2870 -2
5439 5213 14
5439 5678 9
5439 6504 -12
5439 6656 0
5440 3379 -17
5440 3422 -10
5441 2834 -14
5441 2917 4
5441 3109 19
5441 6083 -18
5441 7215 4
5442 9862 4
5443 388 0
5443 859 15
5443 1071 12
5443 2100 13
5443 8489 -8
5444 4488 0
5444 5467 -16
5445 1822 -19
5445 2107 0
5445 2138 18
5445 3183 9
5445 5262 -13
5445 5735 6
5445 5965 0
5445 6623 -13
5445 9463 -7
5446 3686 10
5446 3783 0
5446 7653 11
5446 8912 -8
5446 9625 -12
5446 9935 3
5447 42 17
5447 1987 8
5447 3242 5
5448 2794 -16
5448 4584 -7
5448 6610 9
5448 8421 -17
5448 8872 1
5448 9927 -18
5449 174 12
5449 395 -13
5449 1448 -14
5449 2091 -8
5449 2565 4
5449 2579 0
5449 6370 -1
5449 6429 -17
5449 7210 3
5449 7394 4
5450 3301 4
5451 2468 -7
5451 4391 -7
5451 9647 1
5452 16 -18
5452 542 17
5452 3534 19
5452 3928 -8
5452 7003 -17
5453 4696 20
5453 8382 1
5453 9967 -14
5454 262 -8
5454 7951 -7
5454 9617 -5
5455 1772 -5
5455 9728 -18
5456 580 16
5456 1106 1
5456 1727 17
5456 3051 -9
5456 4850 1
5457 796 -13
5457 2040 19
5457 4084 4
5457 6187 6
5458 2967 -2
5458 4186 -1
5458 6900 -11
5459 2119 20
5459 4978 14
5459 5587 -15
5459 6715 16
5460 2000 -15
5460 3799 -20
5460 6951 -20
5461 1301 4
5461 3791 -13
5461 8606 -6
5462 600 13
5462 2171 -15
5462 5441 -1
5462 7130 -5
5462 8365 13
5462 8750 14
5462 9590 6
5463 229 11
5463 840 7
5463 2618 -13
5463 4003 6
5463 4255 -2
5463 5117 -10
5463 6795 5
5463 7308 14
5464 1462 1
5464 3971 17
5464 4496 -4
5464 7351 -11
5464 8221 -15
5465 944 11
5465 2215 -17
5465 2446 12
5465 9215 0
5466 1091 -19
5466 4620 4
5466 6309 -5
5466 9404 7
5466 9997 2
5467 1559 -1
5467 7927 -9
5468 2190 -19
5468 3519 1
5468 7105 -1
5468 9916 0
5469 512 -3
5469 6289 20
5469 8051 19
5469 9500 8
5470 825 -3
5470 4544 -7
5470 6920 -3
5470 7200 14
5470 9628 19
5471 6958 -8
5471 8738 -18
5471 9443 18
5472 3097 2
5472 3104 19
5472 3435 -3
5472 9701 -7
5473 1082 4
5473 1765 -9
5473 3486 13
5473 9846 -9
5474 1120 -4
5474 4209 -9
5475 550 -18
5475 1173 12
5475 2018 -6
5475 3604 4
5475 6778 3
5476 9746 6
5477 3378 18
5477 6389 -16
5478 8855 0
5479 562 9
5479 1535 -6
5479 2229 -10
5479 3718 -1
5479 5068 -19
5479 6317 18
5479 8195 7
5480 2684 6
5480 6228 0
5480 6254 12
5481 3672 20
5481 4181 13
5481 4755 -1
5481 6280 -14
5482 568 -13
5482 3644 10
5482 3645 2
5483 1604 -17
5483 2091 18
5483 3072 -2
5483 5232 14
5483 6176 -10
5484 1033 -14
5484 1486 9
5484 3335 -10
5484 4487 -4
5484 4624 10
5485 1260 -8
5485 1540 -2
5486 1499 -19
5486 2359 -15
5486 4547 10
5486 5181 15
5487 1004 -20
5487 1754 6
5487 5196 -8
5487 6997 3
5487 9317 -17
5488 6348 -5
5489 3062 1
5489 3456 6
5489 3640 20
5489 3981 -10
5489 8560 14
5490 1599 7
5490 1862 18
5490 3815 -6
5490 5327 2
5491 838 11
5491 2684 -11
5491 3140 -8
5491 3515 -17
5491 6937 7
5492 667 -4
5492 4049 14
5492 4797 -12
5493 4685 -12
5493 5049 -3
5493 5742 7
5494 1466 13
5494 2550 19
5494 4604 12
5494 5449 -14
5494 5928 -7
5494 6883 18
5494 8028 -15
5495 4117 -12
5495 7820 16
5495 9405 7
5495 9724 -10
5496 6236 -9
5496 7499 -20
5496 9683 -10
5497 813 17
5497 6191 4
5497 6561 5
5497 7566 6
5498 132 -7
5498 3490 -17
5498 9631 -18
5499 495 7
5499 2898 13
5499 6695 9
5499 7132 3
5499 8617 15
5500 1991 -7
5500 6233 -20
5500 7214 16
5500 8455 8
5501 4454 -10
5501 5869 -1
5501 9510 -8
5502 5063 -12
5502 8203 -17
5502 8720 -3
5503 1038 18
5503 2830 3
5503 7167 1
5503 7342 -1
5503 7449 18
5504 2003 -5
5504 2668 10
5504 3920 -10
5504 5951 -12
5504 6426 0
5504 8414 20
5504 8688 3
5504 8692 15
5505 717 16
5505 2843 -15
5505 9264 19
5506 1562 15
5506 3005 -13
5506 3570 10
5506 8789 -15
5507 3151 -1
5507 4450 14
5507 7415 -8
5508 5471 9
5508 9327 -2
5509 83 -19
5509 4774 -11
5509 8042 19
5509 8735 -1
5509 9268 -13
5510 2322 17
5510 7601 19
5510 7707 8
5510 8396 20
5510 9337 1
5511 346 13
5511 1536 -20
5511 3121 7
5511 6890 3
5511 8424 16
5512 2275 18
5512 2818 -16
5512 6514 3
5512 9955 3
5513 1263 1
5513 1374 -5
5513 3330 -9
5514 2141 4
5514 2402 -13
5514 7346 13
5515 403 5
5515 1506 -11
5515 4396 2
5515 4549 -18
5515 5290 -11
5515 7075 -13
5515 7225 -18
5515 9370 -3
5516 2085 -15
5516 4411 10
5516 5205 -4
5516 7458 15
5516 8482 8
5517 1386 -13
5517 4304 2
5518 1881 -19
5518 5358 -17
5518 8632 19
5519 4321 -16
5519 5319 15
5519 7363 0
5519 9134 12
5520 4509 20
5520 7098 17
5520 8532 20
5521 1481 18
5521 3069 20
5521 3943 -8
5521 7170 -15
5522 464 -19
5522 793 -11
5522 1706 0
5522 2760 -4
5522 8374 -6
5523 4180 -7
5523 4885 13
5523 5148 17
5523 7313 -18
5523 7412 -4
5523 7746 15
5524 3123 7
5524 5065 16
5524 5103 3
5524 5638 13
5524 6607 -5
5524 7289 -18
5524 7610 4
5525 1259 8
5525 2829 1
5525 2904 3
5525 3371 20
5525 3578 -13
5525 6073 -8
5526 3519 20
5526 5798 -4
5526 7338 4
5527 7087 -6
5527 8786 -1
5528 266 1
5528 1520 -20
5528 2285 -19
5528 3936 6
5529 741 17
5529 2164 -5
5529 3758 3
5529 5385 -1
5529 5680 11
5529 6791 5
5529 7616 -8
5529 8455 19
5530 238 14
5530 2435 -10
5530 4137 6
5530 5612 3
5530 6488 -1
5530 6648 0
5530 8158 5
5531 139 -15
5531 4105 14
5531 5294 -4
5531 6454 -5
5531 7116 -10
5531 8146 -6
5532 338 12
5532 706 6
5532 3659 -17
5532 7338 13
5532 9301 -8
5533 3657 20
5533 3740 -17
5533 4940 -14
5533 6959 -13
5533 7137 6
5534 4278 11
5534 4380 7
5534 6842 -9
5534 8078 -8
5535 2121 12
5535 5670 -19
5535 5889 10
5535 7092 -6
5535 8064 -13
5536 3547 -9
5536 6216 15
5536 9477 16
5536 9916 18
5537 336 15
5537 2797 10
5537 3208 4
5537 9832 20
5538 2125 -9
5538 5804 -3
5538 6584 20
5539 736 12
5539 7445 -14
5539 9143 15
5539 9948 -6
5540 679 -9
5540 1420 -18
5540 7521 -20
5540 9971 13
5541 1929 -13
5541 3590 -16
5541 4646 6
5541 9076 20
5542 2413 0
5542 4151 -3
5542 4938 -9
5543 544 -4
5543 554 -14
5543 1745 0
5544 2440 -3
5544 4834 -12
5544 7276 -13
5544 7712 20
5545 510 -12
5545 2178 10
5545 3016 -1
5545 4915 -11
5545 7815 8
5546 8119 -11
5546 9074 0
5547 53 -13
5547 139 6
5547 1676 13
5547 7498 -7
5547 9913 -20
5548 606 -16
5548 6338 0
5548 8528 -12
5549 8610 1
5550 1087 -8
5550 6166 -13
5550 7775 6
5550 8157 20
5551 492 -11
5551 3473 -2
5551 6305 20
5551 8940 -15
5551 9281 -1
5551 9316 -18
5552 7096 6
5552 8931 11
5552 9767 -6
5553 960 2
5553 6006 20
5553 7736 -1
5554 8783 -11
5554 9398 -6
5555 251 -7
5555 1127 -3
5555 1869 -11
5555 3662 -12
5555 7563 0
5555 9550 18
5556 1866 -13
5556 2337 3
5556 3451 1
5556 4248 16
5556 6364 6
5556 6415 0
5557 1252 8
5557 4637 -15
5557 6353 -10
5557 9633 15
5558 762 7
5558 5877 9
5558 6197 -4
5558 6366 -8
5558 8349 6
5558 8739 20
5559 6909 -18
5559 7174 7
5559 8619 -2
5559 9579 -14
5560 9732 13
5561 656 -16
5561 1409 -18
5561 2139 -13
5561 9073 -19
5562 2646 -2
5562 9873 10
5562 9907 3
5563 1474 3
5563 1758 -13
5563 2511 6
5564 8955 -15
5564 9602 -5
5565 5568 -17
5565 6935 -11
5566 4746 0
5567 1866 -8
5567 4430 -2
5567 6160 -4
5568 367 12
5568 5138 -8
5568 5752 0
5568 9290 -18
5569 753 -19
5569 3096 2
5569 5016 3
5569 5616 1
5569 8712 15
5570 163 -7
5570 1941 5
5570 7625 13
5570 9537 -5
5571 2355 -10
5571 2929 13
5571 8130 18
5572 505 -8
5572 6840 13
5573 6760 5
5573 9125 16
5574 2150 4
5574 2167 -4
5574 5403 18
5574 8355 1
5575 391 11
5575 696 -20
5575 3936 -16
5575 4195 13
5575 4249 -18
5575 4748 10
5575 4778 13
5575 6787 12
5576 97 13
5576 979 2
5576 4013 12
5577 210 9
5577 722 -14
5577 1223 19
5577 2193 18
5577 5044 15
5577 7029 13
5578 2142 -9
5578 2318 15
5578 4025 10
5578 4369 17
5578 4493 7
5578 6010 -7
5578 6852 -10
5578 7721 17
5578 8850 18
5578 9696 16
5579 7885 -5
5579 8727 -12
5580 873 -1
5580 2025 -18
5580 3034 13
5581 6966 4
5581 8782 4
5582 9537 19
5583 98 -4
5583 3264 -11
5583 3680 -7
5583 3769 -10
5583 4067 16
5583 8067 15
5584 396 2
5584 629 -17
5584 3851 -17
5584 5416 14
5584 5992 -12
5584 7052 -10
5584 8483 12
5584 9238 -17
5585 5770 -14
5585 9380 -10
5586 1104 2
5586 2597 -19
5586 6509 6
5586 8764 20
5587 103 15
5587 767 0
5587 2165 -1
5588 327 3
5588 4357 -20
5588 5396 6
5588 5727 17
5588 8112 2
5589 1210 13
5589 1725 18
5589 1999 -18
5589 3505 -14
5589 5600 -6
5589 7194 15
5590 3140 5
5590 5961 7
5590 6598 20
5591 8294 2
5591 9112 -9
5592 2752 -8
5592 6144 12
5592 8691 -17
5593 5075 -11
5593 9903 -19
5594 4798 -12
5594 9114 15
5595 991 -6
5595 1227 -4
5595 1603 5
5595 3093 17
5595 3949 13
5595 7479 -10
5596 1985 -7
5596 2353 12
5596 2623 9
5596 3172 16
5596 6042 12
5596 6192 6
5597 414 18
5597 869 -17
5597 2487 -1
5597 3243 0
5597 3886 -7
5597 3952 6
5597 7514 11
5597 9605 12
5598 386 11
5598 1272 1
5598 5480 20
5598 6953 12
5598 9678 -16
5599 1528 -18
5599 6408 14
5599 9485 13
5599 9802 2
5600 1673 3
5600 4569 17
5600 7491 20
5600 9075 13
5600 9764 6
5601 50 -4
5601 549 -12
5601 3795 -18
5602 4260 0
5602 4651 -4
5602 7773 10
5603 389 -4
5604 2558 -20
5604 4653 3
5604 6853 1
5604 8230 20
5604 8889 -4
5605 1649 -5
5605 2034 7
5605 2333 2
5605 2883 -10
5605 4505 -13
5605 4534 2
5605 9708 -20
5606 698 17
5606 2367 12
5606 8593 -8
5607 1532 5
5607 2565 -6
5607 4662 -13
5607 8938 13
5608 2318 -8
5608 3710 -14
5608 5840 -13
5608 7025 10
5609 765 -2
5609 4359 -14
5609 4481 2
5609 6178 1
5610 2246 12
5610 3030 3
5610 6989 20
5611 4927 20
5612 212 18
5612 756 -3
5612 2312 -1
5612 7390 10
5612 8637 8
5613 328 14
5613 2701 -2
5613 3109 -14
5613 3942 -3
5613 4149 -12
5613 5230 10
5613 7679 -4
5613 8960 -18
5614 468 5
5614 1860 4
5614 2077 -17
5614 5269 15
5615 960 18
5615 1003 10
5615 2950 -14
5615 3871 -12
5615 7254 2
5616 1380 3
5616 4344 1
5616 5157 -12
5616 6365 8
5616 6846 -7
5616 8256 17
5617 2349 2
5617 7721 18
5618 591 17
5618 5329 -1
5618 8139 3
5618 8269 5
5619 1339 -20
5619 2161 5
5619 7515 -11
5619 8739 -6
5620 1946 -8
5620 4923 20
5620 6793 -6
5620 9633 -13
5620 9663 2
5621 1908 1
5621 2615 -7
5621 6284 17
5622 396 -15
5622 2351 6
5622 8701 -10
